

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

032.462  000.022  000.022: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/nvim-treesitter/ftdetect/query.vim
032.521  000.015  000.015: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/nvim-treesitter/ftdetect/surface.vim
032.576  000.015  000.015: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/nvim-treesitter/ftdetect/teal.vim
032.628  000.015  000.015: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/nvim-treesitter/ftdetect/tlaplus.vim
032.711  000.016  000.016: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/nvim-treesitter/ftdetect/yang.vim
033.774  000.397  000.397: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/orgmode/ftdetect/filetype.lua
034.051  007.593  006.655: sourcing /opt/homebrew/Cellar/neovim/0.6.1/share/nvim/runtime/filetype.vim
034.379  000.026  000.026: sourcing /opt/homebrew/Cellar/neovim/0.6.1/share/nvim/runtime/ftplugin.vim
034.758  000.050  000.050: sourcing /opt/homebrew/Cellar/neovim/0.6.1/share/nvim/runtime/indent.vim
035.283  000.055  000.055: sourcing /opt/homebrew/Cellar/neovim/0.6.1/share/nvim/runtime/syntax/synload.vim
035.342  000.486  000.432: sourcing /opt/homebrew/Cellar/neovim/0.6.1/share/nvim/runtime/syntax/syntax.vim
035.349  021.102  011.661: sourcing /Users/caoyu/.config/nvim/vim-plug/allplugin.vim
039.289  003.643  003.643: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/github-nvim-theme/colors/github_dark.vim
044.684  000.158  000.158: sourcing /opt/homebrew/Cellar/neovim/0.6.1/share/nvim/runtime/autoload/provider/clipboard.vim
065.464  030.070  026.269: sourcing /Users/caoyu/.config/nvim/settings.vim
065.477  051.299  000.127: sourcing /Users/caoyu/.config/nvim/init.vim
065.482  000.154: sourcing vimrc file(s)
068.098  000.054  000.054: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/coc.nvim/autoload/coc/rpc.vim
068.464  000.325  000.325: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/coc.nvim/autoload/coc/util.vim
068.719  000.129  000.129: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/coc.nvim/autoload/coc/client.vim
071.224  003.863  003.356: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/coc.nvim/plugin/coc.vim
071.960  000.560  000.560: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/tagbar/plugin/tagbar.vim
072.120  000.064  000.064: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/vim-startify/plugin/startify.vim
072.758  000.046  000.046: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/barbar.nvim/autoload/bufferline/highlight.vim
074.060  001.831  001.785: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/barbar.nvim/plugin/bufferline.vim
074.311  000.063  000.063: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/FixCursorHold.nvim/plugin/fix_cursorhold_nvim.vim
074.431  000.033  000.033: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/bufdelete.nvim/plugin/bufdelete.vim
074.603  000.025  000.025: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/SimpylFold/plugin/SimpylFold.vim
075.186  000.400  000.400: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/fzf/plugin/fzf.vim
075.715  000.431  000.431: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/fzf.vim/plugin/fzf.vim
075.860  000.043  000.043: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/TrueZen.nvim/plugin/true-zen-cmds.vim
075.967  000.020  000.020: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/zen-mode.nvim/plugin/zen-mode.vim
076.074  000.014  000.014: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/JABS.nvim/plugin/jabs.vim
076.295  000.120  000.120: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/animate.vim/plugin/animate.vim
076.497  000.113  000.113: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/lens.vim/plugin/lens.vim
076.696  000.052  000.052: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/winshift.nvim/plugin/winshift.vim
076.834  000.034  000.034: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/limelight.vim/plugin/limelight.vim
077.008  000.081  000.081: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/nvim-hlslens/plugin/hlslens.vim
077.207  000.110  000.110: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/auto-session/plugin/auto-session.vim
077.476  000.017  000.017: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/nvim-treesitter-context/plugin/treesitter-context.vim
078.214  000.646  000.646: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/playground/plugin/nvim-treesitter-playground.vim
078.359  000.021  000.021: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/neoformat/plugin/neoformat.vim
078.886  000.135  000.135: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/vim-visual-multi/autoload/vm/plugs.vim
079.260  000.112  000.112: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/vim-visual-multi/autoload/vm/maps.vim
079.504  000.128  000.128: sourcing /Users/caoyu/.local/share/nvim/autoload/plugged/vim-visual-multi/autoload/vm/maps/all.vim
